Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount,Department,Region,Description
TRX202649,ACC101909,2020-05-25,Credit,144611.31,Sales,East,Financial entry 2649
TRX202650,ACC100259,2021-06-12,Debit,387632.19,IT,South,Financial entry 2650
TRX202651,ACC100646,2021-02-21,Debit,121050.92,IT,East,Financial entry 2651
TRX202652,ACC101865,2020-08-23,Debit,427431.16,IT,West,Financial entry 2652
TRX202653,ACC100835,2022-01-01,Credit,126038.82,Operations,East,Financial entry 2653
TRX202654,ACC101868,2020-09-27,Debit,456114.42,Support,North,Financial entry 2654
TRX202655,ACC102757,2020-05-28,Credit,110715.76,Operations,South,Financial entry 2655
TRX202656,ACC102686,2021-01-01,Debit,387351.31,IT,Central,Financial entry 2656
TRX202657,ACC100009,2022-04-25,Debit,186914.36,Sales,West,Financial entry 2657
TRX202658,ACC101443,2020-11-09,Credit,384852.06,HR,East,Financial entry 2658
TRX202659,ACC100260,2021-06-02,Debit,8836.87,Finance,North,Financial entry 2659
TRX202660,ACC101298,2022-01-26,Credit,201854.74,HR,West,Financial entry 2660
TRX202661,ACC101356,2022-10-21,Credit,4589.97,Finance,Central,Financial entry 2661
TRX202662,ACC102356,2020-08-03,Credit,276789.45,Support,North,Financial entry 2662
TRX202663,ACC101137,2022-09-28,Debit,263836.31,HR,South,Financial entry 2663
TRX202664,ACC100822,2021-10-18,Debit,93207.64,Support,East,Financial entry 2664
TRX202665,ACC102949,2021-10-18,Credit,411972.91,Operations,East,Financial entry 2665
TRX202666,ACC102181,2022-01-27,Debit,433637.96,IT,East,Financial entry 2666
TRX202667,ACC102568,2022-06-15,Credit,89033.08,Support,East,Financial entry 2667
TRX202668,ACC102856,2023-04-11,Credit,343634.99,Sales,South,Financial entry 2668
TRX202669,ACC100749,2021-04-30,Credit,280559.08,Operations,North,Financial entry 2669
TRX202670,ACC101707,2022-06-11,Credit,290010.76,HR,West,Financial entry 2670
TRX202671,ACC101739,2023-09-22,Debit,488615.79,Finance,North,Financial entry 2671
TRX202672,ACC102591,2020-09-26,Credit,353692.2,Finance,South,Financial entry 2672
TRX202673,ACC102985,2023-09-11,Debit,476835.41,Support,Central,Financial entry 2673
TRX202674,ACC102234,2022-09-27,Credit,144025.65,Sales,East,Financial entry 2674
TRX202675,ACC102065,2022-12-10,Debit,474170.97,Support,Central,Financial entry 2675
TRX202676,ACC101606,2021-03-25,Credit,256314.25,Operations,North,Financial entry 2676
TRX202677,ACC102277,2023-09-10,Debit,299971.38,Finance,North,Financial entry 2677
TRX202678,ACC100077,2021-04-24,Debit,433715.53,Operations,West,Financial entry 2678
TRX202679,ACC101645,2023-08-09,Credit,143946.2,Finance,Central,Financial entry 2679
TRX202680,ACC102668,2020-05-07,Credit,125936.72,Support,East,Financial entry 2680
TRX202681,ACC102580,2022-07-31,Credit,156592.22,HR,Central,Financial entry 2681
TRX202682,ACC101895,2023-03-13,Debit,334942.24,Finance,Central,Financial entry 2682
TRX202683,ACC101698,2021-04-25,Debit,412533.2,Finance,North,Financial entry 2683
TRX202684,ACC101173,2020-10-06,Credit,319215.76,Finance,Central,Financial entry 2684
TRX202685,ACC100389,2021-09-15,Debit,104938.13,IT,East,Financial entry 2685
TRX202686,ACC101702,2021-05-23,Debit,381232.37,Operations,Central,Financial entry 2686
TRX202687,ACC100303,2021-10-27,Debit,60746.99,Sales,West,Financial entry 2687
TRX202688,ACC101283,2023-06-23,Debit,421084.86,Finance,East,Financial entry 2688
TRX202689,ACC102781,2022-12-07,Credit,192918.52,HR,East,Financial entry 2689
TRX202690,ACC100172,2024-01-24,Credit,128739.42,IT,Central,Financial entry 2690
TRX202691,ACC101414,2022-06-04,Credit,243735.66,Support,South,Financial entry 2691
TRX202692,ACC100411,2020-05-23,Debit,164692.48,Sales,South,Financial entry 2692
TRX202693,ACC101684,2022-01-28,Credit,352351.49,IT,Central,Financial entry 2693
TRX202694,ACC101820,2022-09-07,Credit,182545.38,Operations,North,Financial entry 2694
TRX202695,ACC100527,2020-02-03,Debit,384674.68,Support,North,Financial entry 2695
TRX202696,ACC100505,2023-07-24,Debit,79897.15,HR,East,Financial entry 2696
TRX202697,ACC101766,2022-05-08,Debit,18343.04,Operations,West,Financial entry 2697
TRX202698,ACC101744,2022-05-24,Credit,7835.89,IT,South,Financial entry 2698
TRX202699,ACC101845,2021-09-26,Debit,57245.61,Finance,West,Financial entry 2699
TRX202700,ACC100691,2023-11-05,Credit,419019.36,Operations,West,Financial entry 2700
TRX202701,ACC101825,2022-08-12,Debit,7777.66,Support,South,Financial entry 2701
TRX202702,ACC101153,2023-12-04,Debit,117979.64,HR,South,Financial entry 2702
TRX202703,ACC100730,2021-01-14,Credit,68787.33,Operations,South,Financial entry 2703
TRX202704,ACC100710,2023-09-11,Debit,424406.38,HR,North,Financial entry 2704
TRX202705,ACC100662,2021-02-18,Debit,364078.82,HR,West,Financial entry 2705
TRX202706,ACC102916,2024-01-13,Debit,147146.38,Sales,Central,Financial entry 2706
TRX202707,ACC102877,2023-03-28,Credit,432777.2,Support,South,Financial entry 2707
TRX202708,ACC102878,2021-10-30,Credit,196951.17,IT,North,Financial entry 2708
TRX202709,ACC101571,2020-04-20,Credit,209740.28,Operations,Central,Financial entry 2709
TRX202710,ACC102484,2023-12-29,Credit,267648.83,Sales,North,Financial entry 2710
TRX202711,ACC101074,2020-03-16,Credit,388034.19,Operations,North,Financial entry 2711
TRX202712,ACC100704,2021-05-21,Debit,8959.31,Sales,East,Financial entry 2712
TRX202713,ACC100755,2021-09-20,Credit,41044.24,Sales,South,Financial entry 2713
TRX202714,ACC101578,2022-02-07,Debit,431461.41,HR,North,Financial entry 2714
TRX202715,ACC100190,2021-04-04,Credit,265255.13,IT,East,Financial entry 2715
TRX202716,ACC100599,2021-06-15,Debit,476903.8,IT,North,Financial entry 2716
TRX202717,ACC101983,2024-01-01,Debit,342515.26,Operations,North,Financial entry 2717
TRX202718,ACC102646,2023-05-01,Credit,475907.12,Operations,West,Financial entry 2718
TRX202719,ACC101922,2020-09-28,Credit,316937.58,IT,South,Financial entry 2719
TRX202720,ACC102905,2022-04-16,Debit,352784.55,Support,South,Financial entry 2720
TRX202721,ACC100463,2021-12-24,Debit,99045.69,Operations,Central,Financial entry 2721
TRX202722,ACC102540,2020-06-23,Credit,243067.52,Support,South,Financial entry 2722
TRX202723,ACC100241,2020-01-10,Credit,260616.83,IT,East,Financial entry 2723
TRX202724,ACC100060,2021-11-04,Credit,23707.98,Support,East,Financial entry 2724
TRX202725,ACC101820,2022-09-20,Credit,373885.9,Support,South,Financial entry 2725
TRX202726,ACC101046,2020-09-26,Credit,188287.73,Sales,West,Financial entry 2726
TRX202727,ACC102457,2021-07-03,Credit,450242.33,IT,Central,Financial entry 2727
TRX202728,ACC100216,2020-08-30,Debit,248411.77,Sales,North,Financial entry 2728
TRX202729,ACC102659,2022-08-02,Credit,336173.59,IT,South,Financial entry 2729
TRX202730,ACC101533,2021-08-24,Debit,403970.96,Sales,North,Financial entry 2730
TRX202731,ACC101732,2020-03-20,Debit,351474.61,HR,West,Financial entry 2731
TRX202732,ACC100441,2020-06-28,Credit,482736.63,Support,Central,Financial entry 2732
TRX202733,ACC101638,2023-12-22,Debit,340999.83,Operations,West,Financial entry 2733
TRX202734,ACC102586,2020-09-22,Debit,133073.78,IT,South,Financial entry 2734
TRX202735,ACC101441,2022-03-20,Debit,90493.78,HR,South,Financial entry 2735
TRX202736,ACC100322,2022-09-04,Debit,4725.27,HR,Central,Financial entry 2736
TRX202737,ACC100246,2020-03-20,Debit,431524.16,Finance,West,Financial entry 2737
TRX202738,ACC100710,2020-07-16,Debit,494473.69,Operations,West,Financial entry 2738
TRX202739,ACC101264,2021-10-05,Credit,379386.6,Operations,North,Financial entry 2739
TRX202740,ACC100393,2023-12-25,Credit,32587.46,Support,West,Financial entry 2740
TRX202741,ACC102715,2021-07-25,Credit,153548.81,Finance,South,Financial entry 2741
TRX202742,ACC101211,2023-04-23,Credit,318515.96,HR,West,Financial entry 2742
TRX202743,ACC100853,2020-08-19,Credit,421282.6,Finance,South,Financial entry 2743
TRX202744,ACC101047,2020-05-21,Debit,131170.8,IT,Central,Financial entry 2744
TRX202745,ACC102531,2021-01-03,Credit,168197.65,Finance,East,Financial entry 2745
TRX202746,ACC100631,2021-12-09,Debit,325556.12,Support,East,Financial entry 2746
TRX202747,ACC101830,2020-06-18,Credit,187379.79,Support,Central,Financial entry 2747
TRX202748,ACC102582,2021-08-02,Debit,341364.6,Finance,Central,Financial entry 2748
TRX202749,ACC101783,2023-12-15,Debit,395052.94,Operations,West,Financial entry 2749
TRX202750,ACC102214,2020-07-27,Debit,272539.23,Sales,South,Financial entry 2750
TRX202751,ACC102229,2023-10-03,Debit,167575.1,Operations,North,Financial entry 2751
TRX202752,ACC100705,2023-11-23,Debit,233745.68,Support,Central,Financial entry 2752
TRX202753,ACC100305,2023-10-10,Debit,187930.35,IT,South,Financial entry 2753
TRX202754,ACC100069,2021-08-15,Credit,183897.73,Sales,Central,Financial entry 2754
TRX202755,ACC102141,2021-08-24,Debit,397168.83,Operations,West,Financial entry 2755
TRX202756,ACC100250,2023-12-08,Credit,342373.59,IT,South,Financial entry 2756
TRX202757,ACC101972,2021-05-13,Credit,491288.94,HR,North,Financial entry 2757
TRX202758,ACC102048,2022-05-09,Debit,136785.29,Support,North,Financial entry 2758
TRX202759,ACC102593,2021-05-28,Debit,63981.89,Support,Central,Financial entry 2759
TRX202760,ACC100046,2020-12-27,Debit,242869.45,Finance,East,Financial entry 2760
TRX202761,ACC101121,2023-12-25,Credit,76459.55,Support,South,Financial entry 2761
TRX202762,ACC100037,2021-10-04,Debit,322475.63,HR,East,Financial entry 2762
TRX202763,ACC100566,2020-01-10,Debit,303085.81,Finance,West,Financial entry 2763
TRX202764,ACC102755,2020-04-19,Debit,342459.85,Finance,Central,Financial entry 2764
TRX202765,ACC101435,2023-09-02,Credit,486566.12,Operations,West,Financial entry 2765
TRX202766,ACC102163,2020-03-23,Debit,77576.15,Sales,East,Financial entry 2766
TRX202767,ACC102723,2021-06-23,Debit,35737.73,IT,South,Financial entry 2767
TRX202768,ACC102724,2021-11-02,Credit,308457.38,Operations,South,Financial entry 2768
TRX202769,ACC100613,2023-04-01,Credit,234268.31,Operations,West,Financial entry 2769
TRX202770,ACC101486,2022-06-30,Credit,27602.14,Support,East,Financial entry 2770
TRX202771,ACC100292,2020-01-05,Credit,469732.55,Finance,West,Financial entry 2771
TRX202772,ACC101027,2023-03-28,Credit,271977.78,Sales,Central,Financial entry 2772
TRX202773,ACC100427,2020-04-21,Credit,272224.63,HR,East,Financial entry 2773
TRX202774,ACC101920,2021-03-30,Credit,304130.27,HR,North,Financial entry 2774
TRX202775,ACC101668,2023-02-06,Debit,189555.21,Operations,Central,Financial entry 2775
TRX202776,ACC102576,2020-09-26,Debit,229462.37,Support,North,Financial entry 2776
TRX202777,ACC102091,2021-06-04,Debit,235039.19,Sales,South,Financial entry 2777
TRX202778,ACC100563,2020-01-28,Credit,290015.44,Finance,Central,Financial entry 2778
TRX202779,ACC101438,2021-05-17,Debit,88309.08,Sales,Central,Financial entry 2779
TRX202780,ACC100442,2022-06-05,Credit,68022.52,IT,East,Financial entry 2780
TRX202781,ACC102370,2020-03-21,Credit,214816.06,Finance,East,Financial entry 2781
TRX202782,ACC100682,2020-08-30,Credit,127545.75,Finance,West,Financial entry 2782
TRX202783,ACC100638,2021-09-23,Credit,56495.05,Operations,East,Financial entry 2783
TRX202784,ACC101243,2020-10-07,Credit,444954.12,Sales,North,Financial entry 2784
TRX202785,ACC100659,2021-05-18,Credit,203404.52,Sales,West,Financial entry 2785
TRX202786,ACC102619,2021-01-25,Debit,387145.78,HR,South,Financial entry 2786
TRX202787,ACC101831,2020-10-03,Debit,401638.72,Operations,Central,Financial entry 2787
TRX202788,ACC101357,2021-02-23,Debit,314269.57,Sales,Central,Financial entry 2788
TRX202789,ACC101364,2023-06-24,Credit,9087.19,Support,North,Financial entry 2789
TRX202790,ACC100719,2020-06-13,Debit,423396.97,IT,West,Financial entry 2790
TRX202791,ACC100766,2020-05-11,Debit,136102.08,Support,Central,Financial entry 2791
TRX202792,ACC102914,2023-02-08,Debit,56484.96,Support,West,Financial entry 2792
TRX202793,ACC100195,2022-01-20,Credit,232617.37,HR,Central,Financial entry 2793
TRX202794,ACC100557,2020-12-30,Credit,105914.82,HR,North,Financial entry 2794
TRX202795,ACC101169,2023-01-18,Debit,335450.96,IT,North,Financial entry 2795
TRX202796,ACC101540,2021-11-03,Credit,268901.81,HR,East,Financial entry 2796
TRX202797,ACC100773,2020-11-01,Credit,141242.13,Operations,South,Financial entry 2797
TRX202798,ACC102704,2023-04-07,Debit,251596.34,Operations,Central,Financial entry 2798
TRX202799,ACC102278,2023-06-14,Debit,229326.1,Operations,Central,Financial entry 2799
TRX202800,ACC100423,2020-02-06,Credit,473228.15,Sales,West,Financial entry 2800
TRX202801,ACC100984,2022-08-30,Debit,331330.21,Sales,East,Financial entry 2801
TRX202802,ACC100152,2023-03-08,Debit,376390.62,IT,West,Financial entry 2802
TRX202803,ACC102528,2021-04-07,Debit,444838.01,Operations,West,Financial entry 2803
TRX202804,ACC102453,2022-05-05,Credit,266893.94,Support,West,Financial entry 2804
TRX202805,ACC100327,2020-06-02,Credit,95095.51,Support,North,Financial entry 2805
TRX202806,ACC101561,2023-04-16,Credit,379243.06,Support,East,Financial entry 2806
TRX202807,ACC102696,2022-09-02,Credit,148109.64,Operations,Central,Financial entry 2807
TRX202808,ACC100003,2022-04-09,Credit,200527.28,Finance,Central,Financial entry 2808
TRX202809,ACC102163,2021-05-19,Debit,21736.11,Support,North,Financial entry 2809
TRX202810,ACC100978,2021-04-25,Debit,251937.74,Operations,Central,Financial entry 2810
TRX202811,ACC101689,2023-06-30,Debit,269196.81,HR,Central,Financial entry 2811
TRX202812,ACC102644,2021-05-29,Credit,268027.63,HR,West,Financial entry 2812
TRX202813,ACC100733,2023-03-11,Debit,111536.34,Support,South,Financial entry 2813
TRX202814,ACC102463,2023-05-04,Debit,211781.64,HR,South,Financial entry 2814
TRX202815,ACC101633,2023-02-07,Debit,3437.81,Support,South,Financial entry 2815
TRX202816,ACC101914,2024-01-15,Credit,113039.29,Finance,North,Financial entry 2816
TRX202817,ACC102346,2022-01-22,Credit,370121.75,Operations,South,Financial entry 2817
TRX202818,ACC101225,2023-11-04,Credit,311374.26,Support,North,Financial entry 2818
TRX202819,ACC102856,2023-04-11,Credit,10322.11,Operations,West,Financial entry 2819
TRX202820,ACC101909,2021-04-15,Credit,314790.84,Sales,West,Financial entry 2820
TRX202821,ACC102223,2020-10-26,Debit,19279.16,Sales,Central,Financial entry 2821
TRX202822,ACC100410,2023-01-27,Credit,437423.55,Operations,South,Financial entry 2822
TRX202823,ACC100679,2020-01-09,Credit,134766.89,Finance,North,Financial entry 2823
TRX202824,ACC100389,2021-01-15,Credit,236040.78,Sales,South,Financial entry 2824
TRX202825,ACC102606,2020-06-01,Debit,117818.22,HR,West,Financial entry 2825
TRX202826,ACC102863,2022-09-19,Credit,454865.66,Sales,South,Financial entry 2826
TRX202827,ACC101440,2020-06-25,Credit,122899.16,Sales,West,Financial entry 2827
TRX202828,ACC101169,2020-11-19,Debit,95290.21,Sales,Central,Financial entry 2828
TRX202829,ACC102495,2021-09-11,Credit,17883.57,Support,Central,Financial entry 2829
TRX202830,ACC101564,2020-11-13,Debit,385492.27,Sales,North,Financial entry 2830
TRX202831,ACC100370,2023-09-09,Debit,261349.4,IT,Central,Financial entry 2831
TRX202832,ACC100653,2021-06-06,Credit,288329.33,IT,West,Financial entry 2832
TRX202833,ACC100536,2023-09-17,Debit,340522.49,Sales,East,Financial entry 2833
TRX202834,ACC102758,2021-10-20,Debit,493141.13,Finance,South,Financial entry 2834
TRX202835,ACC100116,2023-06-09,Debit,309484.45,HR,West,Financial entry 2835
TRX202836,ACC100136,2020-04-07,Debit,323851.56,Finance,East,Financial entry 2836
TRX202837,ACC101482,2022-08-08,Credit,482119.72,IT,North,Financial entry 2837
TRX202838,ACC102042,2023-03-01,Debit,60093.62,IT,Central,Financial entry 2838
TRX202839,ACC100167,2021-05-03,Debit,221674.33,Finance,North,Financial entry 2839
TRX202840,ACC102323,2023-01-15,Credit,14517.5,Operations,North,Financial entry 2840
TRX202841,ACC102667,2022-08-02,Debit,4865.14,Operations,North,Financial entry 2841
TRX202842,ACC100328,2020-06-20,Debit,206271.35,Sales,Central,Financial entry 2842
TRX202843,ACC100949,2021-03-06,Credit,486287.34,HR,South,Financial entry 2843
TRX202844,ACC102736,2023-07-19,Debit,265193.64,IT,Central,Financial entry 2844
TRX202845,ACC100296,2023-07-19,Credit,492501.7,Operations,West,Financial entry 2845
TRX202846,ACC100144,2023-08-03,Credit,280186.53,Support,Central,Financial entry 2846
TRX202847,ACC101159,2020-05-17,Credit,148243.19,Sales,West,Financial entry 2847
TRX202848,ACC101235,2023-06-13,Debit,381864.15,Operations,East,Financial entry 2848
TRX202849,ACC100870,2020-01-31,Debit,23965.95,Finance,North,Financial entry 2849
TRX202850,ACC100118,2023-02-13,Debit,428028.72,IT,Central,Financial entry 2850
TRX202851,ACC100775,2021-11-06,Credit,327578.93,Operations,Central,Financial entry 2851
TRX202852,ACC100285,2020-05-30,Credit,374218.39,Support,Central,Financial entry 2852
TRX202853,ACC102976,2023-10-28,Debit,2420.23,Sales,Central,Financial entry 2853
TRX202854,ACC100141,2020-08-19,Credit,3286.38,IT,West,Financial entry 2854
TRX202855,ACC102108,2021-06-02,Debit,345779.65,Operations,South,Financial entry 2855
TRX202856,ACC102275,2022-05-09,Credit,326581.5,Operations,West,Financial entry 2856
TRX202857,ACC101359,2021-05-17,Credit,319975.65,Sales,West,Financial entry 2857
TRX202858,ACC100165,2022-06-26,Debit,476029.31,Operations,Central,Financial entry 2858
TRX202859,ACC101947,2023-06-11,Credit,205527.04,IT,East,Financial entry 2859
TRX202860,ACC100583,2022-03-02,Debit,386604.22,Sales,East,Financial entry 2860
TRX202861,ACC100477,2021-07-21,Debit,99831.05,Sales,East,Financial entry 2861
TRX202862,ACC102441,2022-01-04,Credit,433441.05,IT,Central,Financial entry 2862
TRX202863,ACC101875,2023-02-13,Credit,331661.1,Finance,South,Financial entry 2863
TRX202864,ACC100729,2021-06-19,Credit,337068.28,Sales,North,Financial entry 2864
TRX202865,ACC100728,2020-04-15,Credit,223537.79,HR,South,Financial entry 2865
TRX202866,ACC102463,2023-02-07,Debit,160317.71,IT,South,Financial entry 2866
TRX202867,ACC101142,2020-09-18,Debit,37614.77,Support,East,Financial entry 2867
TRX202868,ACC100903,2021-01-11,Debit,187724.64,Operations,East,Financial entry 2868
TRX202869,ACC102148,2020-11-17,Credit,221233.79,HR,South,Financial entry 2869
TRX202870,ACC101739,2020-06-21,Credit,68110.8,Operations,South,Financial entry 2870
TRX202871,ACC102366,2021-04-15,Credit,94762.97,HR,West,Financial entry 2871
TRX202872,ACC100969,2023-09-05,Credit,153402.1,Finance,East,Financial entry 2872
TRX202873,ACC101506,2020-07-10,Credit,214166.74,Support,West,Financial entry 2873
TRX202874,ACC100419,2022-05-17,Debit,466570.6,IT,North,Financial entry 2874
TRX202875,ACC101028,2020-04-15,Credit,127099.15,IT,South,Financial entry 2875
TRX202876,ACC102452,2022-08-04,Debit,314526.12,Sales,North,Financial entry 2876
TRX202877,ACC100727,2023-03-06,Debit,74967.14,HR,Central,Financial entry 2877
TRX202878,ACC102164,2021-09-23,Debit,459790.39,Finance,East,Financial entry 2878
TRX202879,ACC101352,2022-08-20,Debit,450164.51,Support,South,Financial entry 2879
TRX202880,ACC102203,2022-06-07,Credit,270808.58,Operations,South,Financial entry 2880
